message,Y
"During imprisonment, when GandhiJi received information about his wife's illness, he wrote, ""I am very sad but I cannot take care of you, I have given my supreme to Satyagraha. Life or death does not matter.

  Films_Division

Gandhi150 ",1
"Joint Statement for India-Denmark Green Strategic Partnership

The Green Strategic Partnership is a mutually beneficial arrangement to advance political cooperation, expand economic relations &amp; green growth, etc.

 ",1
"Defence Minister rajnathsingh lays foundation stone for construction of underpasses to join IMA Dehradun campuses

This will facilitate seamless movements among the three campuses of the Academy

 ",1
"Coal block auction 278 tender documents purchased by prospective bidders

29th September last date for bid submission

 ️",1
" ️ Total recoveries cross the landmark milestone of 50 lakh; last 10 lakh recoveries added in just 11 days

 ️ Total recovered cases have outpaced active cases by more than 5 times; recovery rate 82.58%

More updates in  daily COVID19 bulletin
 ",1
"IndianRailways rolls out User Depot Module (UDM)

This will bring in transformational changes from manual working to digital working with real time transactions and online information exchange among all stakeholders

 ",1
"An amount of Rs. 2.11 crore contributed to PMCaresFund through Union Minister of State DrJitendraSingh by Bharat Vikas Parishad (BVP), a non-profit making social organization

 ",1
"Southwest monsoon has withdrawn from some parts of northwest India today, the 28th September, 2020 against its normal date of 17th September

 ",1
"Opening remarks by Prime Minister narendramodi during the India - Denmark virtual bilateral summit 

  ",1
"Prime Minister narendramodi to inaugurate 6 mega projects in Uttarakhand under NamamiGange on 29th September 2020

PM will also inaugurate Ganga Avalokan, a first of its kind museum on Ganga river and a book, titled  Rowing down the Ganges 

Details ",1
"Facility to apply for Scheme Certificate under EPS, 1995 now available on UMANG application

EPFO services most accessed on UMANG App; out of 47.3 crore hits clocked by the app since August 2019, 41.6 crore or 88% meant for EPFO services

 ",1
"Health Minister drharshvardhan also inaugurates ICMR s mobile stroke unit and a COVID Vaccine and Clinical Registry portal

(2/2)

Details ",1
"Health Minister drharshvardhan unveils a timeline depicting ICMRDELHI's historical achievements since the day of its inception in 1911; says ICMR has always attempted to address itself to the growing demands of scientific advances

(1/2)

 ",1
"5637 MT Paddy at MSP of Rs 1868 per MThas been procured from farmers of Haryana and Punjab till 27th September; Procurement of paddy for the remaining States commences from today

Procurement of Cotton for the season 2020-21 to commence from 1st October 2020 (2/2)",1
"Approval accorded for procurement of 13.77 LMT of Pulses and Oilseeds for KMS 2020-21 for the States of Tamil Nadu, Karnataka, Maharashtra, Telangana and Haryana (1/2)

 ",1
"Workshop to mark 20 years of Himalayan Chandra Telescope to highlight the science it produced

It has been used in many coordinated international campaigns to monitor stellar explosions, comets, and exo-planets, and has contributed significantly

",1
"Five years of astronomical photography in visible, near-ultraviolet, and far-ultraviolet spectrum.

It has carried out 1166 observations of 800 unique celestial sources proposed by scientists both from India and abroad

",1
"Defence Acquisition Council headed by Raksha Mantri rajnathsingh accords approval for various arms and equipment worth Rs. 2,290 crore

 ",1
"No plan to increase the rate of DAP and NPK fertilizers Indian Farmers Fertilizer Cooperative Limited (IFFCO) 

Details ",1
"Early procurement of Paddy / Rice in all remaining States from today

Uniform specification for Fortified Rice Kernels(FRK) for grade A &amp;Common Rice for procurement of Fortified Rice Stocks also issued for the first time

Details ",1
".tourismgoi organises DekhoApnaDesh Webinar Series on ""Rural Tourism From Previous Niche to Future Norm""

The Sessions of Webinar are now available on the 

Details ",1
"Raksha Mantri rajnathsingh unveils Defence Acquisition Procedure   2020

DAP 2020 is an industry friendly procedure aligned with Government of India s vision of AtmanirbharBharat &amp; impetus to MakeInIndia 

",1
".LabourMinistry allays apprehension about Labour Codes as misfounded

Ministry says Labour Codes aimed at expanding labour welfare measures not only to existing beneficiaries but also to over 40 more workers in unorganized sector

",1
"CoronaWatch

  60,74,702 total confirmed cases
  50,16,520 cases cured/recovered 
  7,19,67,230 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 28th September 2020)

 ",1
"Gwalior-Morena flyover dedicated to nation

Total length of the 4-lane flyover structure is 780 meters, with 300 meter retaining wall approach towards Dholpur and 340 meter retaining wall approach towards Gwalior. 

",1
" India's total recoveries cross the landmark milestone of 50 lakh

 The last 10 lakh recoveries added in just 11 days

 Recovered cases have outpaced active cases by more than 5 times

 ",1
"PM narendramodi pays tributes to Shaheed BhagatSingh on his Jayanti 

 ",1
"Real friends will never encourage you to consume drugs! 

Don't make the mistake of that 'just one puff' and together we will make a Drug-free India

MSJEGOI

 NashaMuktBharatAbhiyaan NMBA  

SayNoToDrugs ZeroAddiction HopeAgainstDope ",1
"During solitary confinement in a prison, where the Jail manual was rigorously applied to him, Gandhi Ji accounted for every minute of his time. He engaged himself in spinning, reading literature, religious scriptures, natural science &amp; history.

 ️ Films_Division 

Gandhi150 ",1
".Media_SAI makes comprehensive training plan for Tokyo-bound para athletes and athletes at National Centre of Excellence (NCOEs) from October 5

Integrity of Zoning for protection against COVID to be maintained

YASMinistry kheloindia 

 ",1
"Development is not possible without proper funds. The 14th Finance Commission increased the allocation for the Northeast by 251% to Rs 3,13,375 crore - Home Minister AmitShah 

DestinationNorthEast2020

(3/3)

 ",1
"Under the leadership of Prime Minister narendramodi, the North East region will emerge as one of the favourite tourism and business destinations of India - Home Minister AmitShah 

DestinationNorthEast2020

(2/3)

 ",1
"Union Home Minister AmitShah inaugurates the DestinationNorthEast2020 Festival

The festival which runs till 30th September, aims to introduce various cultures of the country to each other along with tourist destinations of the North East

(1/3)

 ",1
"National Cooperative Development Corporation (NCDC) sanctions Rs 19,444 crores in first instalment for MSP operations support to Chhattisgarh, Haryana and Telangana during Kharif season 2020-21

 ",1
"Union Minister dpradhanbjp also launches a film 'Pathik', an initiative on Incredible India Tourist Facilitators Certification Programme (IITFC) and an ICPB MICE Promotional film.

WorldTourismDay 

(2/2)

 ",1
".tourismgoi celebrates WorldTourismDay in virtual mode

SAATHI initiative with QualityCouncil launched to assist the hospitality industry to ensure safety and hygiene for tourists and workforce

(1/2)

 ",1
"Government has issued regular advisories regarding the rational usage of Remdesivir &amp; Plasma therapies. Private hospitals have also been advised against the routine use of these investigational therapies - Health Minister drharshvardhan 

(3/3)

 ",1
"Health Minister drharshvardhan cautions that ICMRDELHI s sero survey report should not create a sense of complacency in people. Second sero survey shows that Indian population still far from achieving herd immunity.

(2/3)

 ",1
"Health Minister drharshvardhan interacts with social media users during Sunday Samvaad-3; says the pandemic can only be fought when the Government and society work together in tandem

(1/3)

 ",1
"Union Railway Minister PiyushGoyal is monitoring the progress made in the projects under Garib Kalyan Rojgar Abhiyaan &amp; work opportunities generated for the migrant labours of 6 States- Bihar, Jharkhand, Madhya Pradesh, Odisha, Rajasthan &amp; Uttar Pradesh

",1
"Union Minister dpradhanbjp addresses a meet on WorldTourismDay; calls for switching to 100% clean fuels for prime tourist cities

 ",1
".ntpclimited seeks bids for procurement of biomass pellets to co-fire thermal power plants

Co-firing will help create large scale rural employment opportunities in processing as well as supply chain for biomass

 ",1
"CoronaWatch

  59,92,532 total confirmed cases
  49,41,627 cases cured/recovered 
  7,12,57,836 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 27th September 2020)

 ",1
"PM narendramodi underlines that farmers have the power to sell their produce, anywhere and to anyone, which is the foundation of their progress, and now the same has been imparted to farmers all over the country.

MannKiBaat 

(2/2)

 ",1
"Prime Minister narendramodi lauds the farmers of the country for showing tremendous resilience during the COVID19 crisis; says if the agriculture sector is strong, then the foundation of AtmaNirbharBharat will remain strong

MannKiBaat 

(1/2)

 ",1
"Prime Minister narendramodi urges storytellers to propagate inspiring events from the freedom struggle through their stories.

PM asks them to introduce every major &amp; minor incident from 1857 to 1947 to the new generation through these stories.

(2/2)

 ️",1
"PM narendramodi discusses &amp; reaffirms the importance of storytelling in the latest address of MannKiBaat; says the art of storytelling must be popularized in every home &amp; telling good stories to children should be a part of public life

(1/2)

 ",1
"A Martyr s Column at Gandhi Smriti, stands at the spot where the Father of the Nation was assassinated, commemorating the martyrdom of MahatmaGandhi as the embodiment of all the sufferings &amp; sacrifices that characterized the long struggle for India s freedom

Gandhi150 ",1
"COVID19India updates

10 States/UTs account for 76% of new recovered cases, 77% of new cases &amp; 84% of deaths in last 24 hours

 ",1
"Delegation of Ladakhi veteran leaders meet Union Home Minister AmitShah 

The delegation was assured that all issues related to language, demography, ethnicity, land and jobs will be considered positively/ taken care of

 ",1
"Prime Minister narendramodi condoles the demise of former Union Minister Jaswant Singh

 ️",1
"English rendering of Prime Minister narendramodi s address in the 16th episode of MannKiBaat 2.0 on 27.09.2020

  ",1
"COVID19India updates

 92,043 recoveries registered in last 24 hours; recovery rate 82.46%

 Gap between percentage recovered cases and the percentage active cases is continuously increasing

 

 ",1
" LIVE NOW 

Prime Minister narendramodi addresses the nation through MannKiBaat

  

 
 

",1
"More than one lakh nutrition related activities undertaken by Nehru Yuva Kendras so far during POSHANMaah2020 under POSHANAbhiyaan

Local4Poshan

 ",1
"Work is worship, working with devotion is akin to seeing God

Listen to MahatmaGandhi deliver his message on importance of devotion to ones duties on 19 October 1947 right after Prarthana Sabha

Gandhi150 ",1
"Former Union Minister Major Jaswant Singh (Retd) left for heavenly abode on 27th September 2020

 ️",1
"Use of IT services &amp; electronic monitoring would ensure better enforcement of traffic rules &amp; will remove harassment of drivers and citizens.

Vehicular documents found validated through electronic means shall not be demanded in physical forms.

(2/2)

 ️",1
".MORTHIndia notifies amendments in Central Motor Vehicle Rules facilitating implementation of electronic enforcement, maintenance of vehicular documents through information technology portal w.e.f 1st October, 2020

(1/2)

Details ",1
"Text of Prime Minister narendramodi's address at the 75th United Nations General Assembly (UNGA) session 2020

ModiAtUN UNGA 

 ",1
"Vice President MVenkaiahNaidu addresses 38th Annual Convocation of American Association of Physicians of Indian Origin (AAPI) through video conference; asks Indian doctors working abroad to facilitate technology and skills transfer to India

 ",1
"Rules have been relaxed for divorced daughters to receive family pension - Union Minister of State DrJitendraSingh 

DoPTGoI 

 ",1
"Prime Minister narendramodi reaffirms India s continued commitment for all possible support to SriLanka for minimising the health and economic impact of the COVID19 pandemic.

(2/2)

 ",1
"Prime Minister narendramodi and Sri Lankan PM PresRajapaksa hold virtual summit; bilateral relations and regional &amp; international issues of mutual concern were discussed

(1/2)

 ",1
"Opening remarks by Prime Minister narendramodi during the India - Sri Lanka virtual bilateral summit

 ",1
".kvicindia opens outlet in Special Protection Group (SPG) residential complex to accelerate swadeshi push in Delhi

The decision was taken in order to provide pure and handmade swadeshi goods to the SPG members and their families

 ",1
"Indian Renewable Energy Development Agency Ltd. (IREDA) opens its branch office in Mumbai

The branch to provide the easy access and services to the company s borrowers and stakeholders in the region

mnreindia 

 ",1
"Fortis Healthcare hands over cheque of Rs 2.5 crore to ICMRDELHI from CSR fund in the presence of MoS Health and Family Welfare AshwiniKChoubey 

 ️",1
"Various CSIR awards were also announced virtually at the occasion.

Union Minister drharshvardhan expressed happiness
to see the innovativeness of the young school students and complimented all award winners.

(3/3)

 ",1
"Union Minister drharshvardhan also releases a digital book and a short film on the CSIR_IND's COVID19 efforts, which highlighted the people behind the
various initiatives of CSIR in its fight against COVID.

(2/3)

 ",1
"Council of Scientific and Industrial Research (CSIR) celebrates its 79th Foundation Day

Union Minister drharshvardhan appreciates the work done by entire CSIR_IND during this current COVID19 crisis

(1/3)

 ",1
"Destination North East is a calendar event of MDoNER_India conceptualized with the objective of taking the North East Region to other parts of the country and bringing them closer together in order to strengthen national integration.

(2/2)

 ",1
"Union Home Minister AmitShah to inaugurate  Destination North East-2020  on 27th September 2020

Theme  The Emerging Delightful Destinations 

WorldTourismDay DestinationNorthEast2020 

(1/2)

 ",1
"Prime Minister narendramodi greets Council for Scientific and Industrial Research (CSIR) personnel on its Foundation Day 

CSIR_IND 

 ️",1
".MoHFW_INDIA s eSanjeevani OPD platform completes the landmark milestone of 4 lakh doctor-to-patient tele-consultations

Top performing States, Tamil Nadu and Uttar Pradesh have logged in 1,33167 and 1,00124 sessions, respectively

Details  ",1
"Prime Minister narendramodi greets former PM Dr. Manmohan Singh on his birthday

 ️",1
"CoronaWatch

  59,03,932 total confirmed cases
  48,49,584 cases cured/recovered 
  7,02,69,975 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 26th September 2020)

 ",1
"Ayush Minister shripadynaik and Union Minister of State DrJitendraSingh lay foundation stone of Post Harvest Management Centre and e-launches 21 AYUSH Health &amp; Wellness Centres in JammuAndKashmir

Details ",1
"COVID19India updates

 ️ 85,362 new cases, 1,089 deaths reported in last 24 hours

 ️ The total number of tests cross 7 crore; tests per million is presently positioned at 50,920

 ",1
"India, Denmark sign Memorandum of Understanding (MoU) on Intellectual Property cooperation

The MoU aims at increasing IP co-operation between the two countries

Details ",1
"Government of India approves the commencement of procurement operations for paddy/rice immediately in Haryana and Punjab from today i.e. with effect from 26th September, 2020

 ",1
".nppa_india steps in to cap price of liquid medical oxygen and medical oxygen cylinders

The demand of medical oxygen has gone up almost four times, from 750MT/day to 2800 MT/day

 ",1
"Union Minister nstomar inaugurates Indian Agricultural Research Institute, Assam campus at Gogamukh

The Institute will give an impetus to development of agricultural education and research in the North East

 ",1
"COVID19India updates

 Over 93,000 recoveries registered in last 24 hours; recovery rate 82.14%

 Recoveries (48,49,584) are more than 5 times active cases (9,60,969)

 24 States/UTs reporting higher number of new recoveries than new cases

 ",1
"MahatmaGandhi's Original Voice 

Listen to him speaking about cleanliness in Delhi and how every act of individual cleanliness matters

Gandhi150 ",1
"Pre-bid Meeting conducted regarding CSMT Railway Station redevelopment project 

 ",1
"NHAI Agrees to 25 Suggestions Made by NHBF to Ease Highway Construction

  ",1
"NFDC film bazaar online 2020 postponed to 16   21 January 2021, alongside the 51st IFFI

  ",1
"Webinar with Cambodia on Defence Industry Global Outreach for Collaborative Partnership Webinar and Expo held today

  ",1
"First look of India s first RRTS train unveiled

Entire rolling stock to be manufactured at a Gujarat plant

Delhi-Ghaziabad-Meerut RRTS corridora prioritised corridor

Travel time from Delhi to Meerut to reduce by 1/3rd

 ",1
"COVIDBulletin 

India s Recoveries on a Steep Upward trend, cross 47.5 lakh; 10 States/UTs contribute 73% of new recovered cases

 Details ",1
"Government to study the arbitration case award in Vodafone International Holding BV

Details  ",1
"Biennial election to the Bihar Legislative Council from 04 Graduates  and 04 Teachers  Constituencies

Details  ",1
"Announcement of date of poll and counting of votes for deferred bye-election to the Nizamabad Local Authorities  constituency of Telangana

  ",1
"A National webinar on early childhood care and education held under ShikshakParv

",1
"Foundation stone of world Class  Centre for Disability Sports  at Gwalior laid.

The Centre will provide facilities of international standards to sportspersons with disabilities to compete at international level and bring laurels for the country.

",1
"ICAR Transfer of Technology of novel Brucella vaccine viz. Brucella abortusS19 delta per vaccine DBTIndia 

This vaccine was developed by icarindia-Indian Veterinary Research Institute through a Network project on Brucellosis supported by DBT

",1
"Historic reform in medical education National Medical Commission (NMC) constituted

Medical Council of India (MCI) stands abolished

 ",1
"UPDATES ON COVID19

India s Recoveries on a Steep Upward trend, cross 47.5 lakh

More than 47.5 lakh (47,56,164) patients have recovered so far. 81,177 patients recovered in the last 24 hours.

 ",1
"Over 1 crore passengers travel by air since the resumption of domestic operations

 More than 1 Lakh domestic flights operated since 25th May 2020

 Number of people flying in a single day rises to 1,19,702

 ",1
"Health Minister drharshvardhan inaugurates 65th Foundation Day celebrations of AIIMS, New Delhi

Thanks, AIIMS New Delhi for its contribution in the Nation s fight against COVID-19 on its 65th Foundation Day

 ",1
"Prime Minister narendramodi condoles demise of Shri S.P. Balasubrahmanyam

 ",1
".IncomeTaxIndia launches Faceless Income Tax Appeals. 

Under this, all Income Tax appeals will be finalized in a faceless manner under faceless ecosystem with the exception of appeals relating to serious frauds, major tax evasion, etc.

 ",1
"General Election to the Legislative Assembly of Bihar 2020 - Schedule of Election

BiharElections 

ECISVEEP 

 ",1
"National Statistical Office releases the press note on Employment Outlook of the country covering the period September 2017 to July 2020

 ",1
"Phone call between Prime Minister narendramodi and H.E. Suga Yoshihide, Prime Minister of Japan

The two leaders appreciated the progress made in the economic partnership between the two countries.

IndianEmbTokyo

 ",1
".moayush to take up a clinical study on the potential of Vasa (AdhatodaVasica) and Guduchi for the management of COVID19.

Vasa and Guduchi are time tested herbs in Indian healthcare traditions, used in a variety of disease conditions.

 ",1
"Election Commission of India announces dates for BiharElections2020 

Bihar Legislative Assembly Elections 2020 will be held in three phases on October 28, November 3 and 7

BiharPolls 

ECISVEEP ",1
"COVID19 patients who are quarantine will be able to cast their vote at the last hour of the day at their respective polling stations. Nodal health officers will also be appointed Chief Election Commissioner of India, Sunil Arora

BiharElections ",1
" ️No of people accompanying a candidate for submission of nomination restricted to 2

 ️No of vehicle restricted to 2 

 ️Door to door campaign restricted to five including the candidate 

 ️Health &amp; safety protocol to adhere

BiharElections ",1
"CoronaWatch

  58,18,570 total confirmed cases
  47,56,164 cases cured/recovered 
  6,89,28,440 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 25th September 2020)

 ",1
"India   scales a historic peak, records all-time high of daily testing; close to 15 lakh COVID tests conducted in a single day

 Tests Per Million (TPM) stand at 49,948 as of today

IndiaFightsCOVID19 

 ",1
"There were about 18.87 lakh migrants across 38 districts of  Bihar, out of which 16.6 lakh were eligible to vote.
13.93 lakh had their names already on rolls. 2.3 lakh were registered &amp; the process is still on Chief Election Commissioner of India, Sunil Arora

BiharElections ",1
"As per reports received from CEOBihar, more than 7 lakhs units of hand sanitizers, about 46 lakhs masks, 6 lakhs PPE kits, 7.6 lakhs face kits, and 23 lakhs hand gloves have been arranged Chief Election Commissioner of India, Sunil Arora ",1
"Watch LIVE Press Conference by Election Commission of
India on BiharPolls 

 

 

",1
"Press Conference by Election Commission of
India on BiharPolls 

  1230 PM

Watch  LIVE on  

 

 ",1
"Noakhali (Bangladesh), Gandhi Smarak Sangrahalaya (Barrackpore), Dakshin Bharat Hindi Prachar Sabha (Chennai) have been renovated as part of the celebration of 150 years of Gandhi

Gandhi150 ",1
"In a big push towards electric mobility, Govt. sanctions 670 Electric buses in states of Maharashtra, Goa, Gujarat &amp; Chandigarh &amp; 241 Charging Stations in Madhya Pradesh, Tamil Nadu, Kerala, Gujarat &amp; Port Blair under Phase-II of the FAMEIndia Scheme.

 ",1
"India reports a steady trend of higher New Recoveries than New Cases for 6th successive day; 74% of new recoveries from 10 States/UTs.

PM narendramodi interacts with CMs of 7 states to review status &amp; response to COVID19

More updates ",1
"National Webinar to discuss the implications of the NationalEducationPolicy for developing Alternative Models of Education in the country was held on 22 September 2020.

 The webinar was hosted by the National Institute of Open Schooling.

 ",1
"RAISE 2020   Mega Virtual Summit on Artificial Intelligence to be held from October 5-9

Prime Minister narendramodi to inaugurate the summit  Responsible AI for Social Empowerment 2020 on 5th Oct at 7 PM 

 ",1
"21 AYUSH Health &amp; Wellness Centres to be inaugurated in Jammu and Kashmir tomorrow

Post-Harvest Management Centre to be launched under National Ayush Mission for Medicinal Plants

Details ",1
"PresidentKovind virtually conferred the National Service Scheme (NSS) Awards for the year 2018-19

National Service Scheme (NSS) Award for the year 2018-19 was given to 42 awardees in 3 different categories.

 ",1
".moayush inks MoU with Industry Bodies to promote medicinal plants cultivation 

 ",1
"India urges Nations to put nature at the heart of recovery plan post COVID19 at the ministerial ahead of the upcoming UN BiodiversitySummit

 ",1
"Prime Minister narendramodi launches the Age Appropriate Fitness Protocols

Interacts with various fitness enthusiast on the First Anniversary of FitIndiaOff 

FitIndiaDialogue 

 ",1
"Additional borrowing permission granted for Rs. 9,913 crore to five states on meeting reform targets

Details ",1
"Monthly production report for august 2020

Details ",1
"Agricultural mechanization must suit the requirements of small and marginal farmers Union Minister nstomar 

Launches  Centralized Farm Machinery Performance Testing Portal  in the Public Domain

 ",1
"eSanjeevani OPD of MoHFW_INDIA completes 3 lakh tele-consultations within six months of launch

Top 4 States account for near 90% of use by beneficiaries

 ️",1
"Text of Prime Minister narendramodi's address at FitIndiaDialogue on the first anniversary of FitIndia Movement

 ",1
"FitIndiaMovement is actually a HitIndiaMovement, so the more of India is fit, the more India will be a hit PM narendramodi 

FitIndiaDialogue FitIndiaMovement ",1
"More than 15 Lakh loan applications received under PM SVANidhi scheme

More than 5.5 Lakh loans sanctioned; Around 2 Lakh loans disbursed

Software developed to facilitate loan sanctioning process - to accelerate implementation by lending institutions

",1
"The MonssonSession 2020 of Parliament concludes

Productivity of LokSabha was approx. 167% and RajyaSabha was approx. 100.47%.  Union Minister JoshiPralhad

Details ",1
"Updates on COVID19

75% of new confirmed cases found concentrated in 10 States/UTs

 ",1
"Standards for safety evaluation of hydrogen fuel cells based vehicles notified

Details ",1
"Recruitment Results finalised by UPSC in july and august, 2020 

Details ",1
"One can stay healthy and fit by adding a minimum effort and regulation to their lifestyle. Fitness ki dose, aadha Ghanta roz is a mantra to be remembered PM narendramodi 

FitIndiaDialogue FitIndiaMovement ",1
"Press Statement of Union Minister PrakashJavdekar on 51st edition of IFFI

 ",1
The festival will be conducted in a Hybrid format i.e. Virtual &amp; Physical format. All COVID related protocols will be strictly enforced as per the festivals convened recently in the InternationalFilmFestival circuit. 2/2,1
"51st Edition of the InternationalFilmFestival of India, Goa postponed to 16th to 24th January, 2021. Earlier it was scheduled to be held from 20th November to 28th November, 2020 1/2

IFFI IFFIGoa ",1
"Cabinet condoles the sad demise of Suresh C. Angadi, Union Minister of State for Railways; Two minutes silence observed 

Cabinet extends its heartfelt condolences to the bereaved family on behalf of the Government and the entire nation.

",1
" LIVE Now

PM narendramodi interacts with fitness enthusiasts from across the country

  
 
 


NewIndiaFitIndia",1
" ️India reports steady trend of higher new recoveries than new cases for the 6th successive day

 ️13 States/UTs have more recoveries than new cases

 ️74% of new recoveries from 10 States/UTs

Details ",1
"Nation Flag to fly at half mast in Delhi on September 24th on Buildings where it is usually flown as mark of respect to Union Minister of State for Railways, Suresh C. Angadi who has passed away

",1
"CoronaWatch

  57,32,518 total confirmed cases
  46,74,987 cases cured/recovered 
  6,74,36,031 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 24th September 2020)

 ",1
"LIVE at 12 noon

PM narendramodi to interact with fitness enthusiasts from across the country

  
 
 

NewIndiaFitIndia",1
"MahatmaGandhi believed Charkha was a divine weapon for change

17th June, 1947, listen to him explain his thoughts on Charkha after prarthana sabha

 ️gsdsnewdelhi 

Gandhi150 ",1
"Prime Minister narendramodi condoles the demise of Suresh Angadi, MoS Railways

 ️",1
"Prime Minister exhorts the States to assess the efficacy of local lockdowns of 1-2 days in controlling the virus.

PM says that the country needs to not only keep fighting COVID19, but also move ahead boldly on the economic front.

(3/3)

 ️",1
"PM narendramodi announces that the limit of using the State Disaster Response Fund for COVID19 specific infrastructure has been increased from 35% to 50%, saying this will help States have more finances at their disposal to fight the virus

(2/3)

 ️",1
"Prime Minister narendramodi interacts with of Chief Ministers of seven states to review status and response to COVID19; stresses on increasing RT-PCR tests &amp; also conducting tests for all symptomatic people tested negative through Antigen test

(1/3)

 ️",1
"Central Pollution Control Board (CPCB) celebrates its 46th Foundation Day; pledges to provide technical leadership for more science-based environmental management

CPCB_OFFICIAL moefcc 

 ",1
"National High Speed Rail Corporation Ltd. (NHSRCL) opens technical bids for one of the biggest tenders covering 47% of Mumbai-Ahmedabad High Speed Rail (MAHSR) alignment and 4 stations

 ",1
"Prime Minister narendramodi hails passage of LabourReforms bills; says labour reforms will ensure well being of workers and boost economy

AtmaNirbharShramik BadegaRozgar 

 ️",1
"Text of Prime Minister narendramodi's address at the virtual meeting with the Chief Ministers and Health Ministers of seven COVID high burden States/UTs

 ",1
"Health Minister drharshvardhan addresses members of the UN and WHO; says India has accorded high priority for ending tuberculosis by 2025, five years ahead of the Sustainable Development Goals (SDG)

MoHFW_INDIA 

 ",1
"Union Minister of Jal Shakti gssjodhpur discusses the implementation of JalShaktiAbhyan with Uttarakhand Chief Minister.

Uttarakhand plans 100% coverage under the Mission by 2022

 ",1
"Union Minister nstomar assumes additional charge of the Ministry of Food Processing Industries MOFPI_GOI 

 ",1
".CSIR_IND &amp; Mylan Laboratories Ltd announce partnership to identify advance therapeutic options for management of COVID19

A series of clinical trials will be conducted towards new &amp; innovative solutions to manage COVID-19 as part of this collaboration

",1
"Prime Minister narendramodi will interact with renowned fitness influencers at the FitIndiaDialogue on September 24 at 12 noon

The dialogue will see a timely and fruitful conversation on nutrition, wellness and various other aspects on fitness.

 ",1
"Protection of farmers  interests and developing the Agriculture sector is the top priority of Prime Minister narendramodi led Government MoS for MoJSDoWRRDGR and MSJEGOI, kataria4ambala 

 ",1
"These Labour Codes will prove to be an important milestone for welfare of the workers in the country and will harmonize needs of workers &amp; industry - Union Minister santoshgangwar 

LabourCode AtmaNirbharShramik BadegaRozgaar

(2/2)

 ️",1
"Parliament passes three Labour Codes to pave way for enactment of historic game changer labour laws

(i) Industrial Relations Code, 2020

(ii) Code on Occupational Safety, Health &amp; Working Conditions Code, 2020

(iii) Social Security Code, 2020

(1/2)

 ️",1
"Parliament passes 3 Labour Codes to pave way for enactment of historic  Game changer  Labour Laws

LabourCodes harmonize needs of workers and industry and will prove an important milestone for welfare of workers Union Minister santoshgangwar 

 ",1
"Union Minister for Jal Shakti gssjodhpur holds virtual meeting with Ministers of Madhya Pradesh and Uttar Pradesh to expedite the implementation of Ken - Betwa Link Project

 ",1
".RailMinIndia has planned for 100% electrification of its Broad Gauge (BG) routes by December, 2023.

Railway projects are not confined to State/Union Territories (UT)/Districts. 

ParliamentQuestion 

 ",1
".nppa_india has fixed the ceiling prices of 871 scheduled formulations of medicines under National List of Essential Medicines (NLEM), 2015

ParliamentQuestion 

 ",1
"India s imports from China during April-July 2020 decreased to USD 16.60 billion from USD 23.45 billion in the corresponding period of the previous year i.e April-July 2019

ParliamentQuestion 

 ",1
".DRDO_India successfully conducts test fire of Laser Guided Anti Tank Guided Missile from MBT Arjun at KK Ranges (ACC&amp;S) in Ahmednagar

ATGMs can lock and track the targets with the help of laser designation to ensure precision hit accuracy.

 ",1
"Lucknow lab records shortest average time to process Covid19 samples among institutions in India

With a small team of 8 members, the lab is running 24x7 to test samples from various districts of UttarPradesh. 

Details 

",1
".DBTIndia  launches programme for  Strengthening Clinical Trial Research Capacity in Neighbouring Countries 

The programme will help neighbouring countries and LMICs to build capacities for Covid-19 vaccine trials

 ",1
"An Indian study by JNCASR of IndiaDST finds place among major breakthroughs in ecology and evolution counted from  Origin of Species 

It is the only one from a non-western country that finds a place in this collection

 ",1
".AICTE_INDIA approves for the inclusion of Geospatial subject in GATE and NET examination on the recommendation of the National Geospatial Task Force Report 2013

; ",1
"There are 8186 number of cold storages with capacity of 374.25 lakh MT is available in the country for storing perishable horticulture produce like fruits and vegetables

ParliamentQuestion 

 ",1
".MSDESkillIndia has taken several initiatives for implementing entrepreneurship development schemes and programmes for the youth and women of the country through entrepreneurship education, etc

ParliamentQuestion 

 ",1
"National Highways &amp; Infrastructure Development Corporation Limited (NHIDCL) expedites detailed project report (DPR) work on world s longest high-altitude Shinkun La Tunnel

The tunnel will help keep Manali-Kargil highway operational throughout the year

 ️",1
"COVID19India updates

 14 States/UTs have higher Tests Per Million and lower positivity rate than India average

 74% new cases and 83% of deaths in last 24 hours are concentrated in 10 States/UTs



 ",1
"CoronaWatch

  56,46,010 total confirmed cases
  45,87,613 cases cured/recovered 
  6,62,79,462 samples tested 

Here's the State-wise distribution of COVID19 cases in the country (as on 23rd September 2020)

 ",1
"For appropriate management of COVID19 cases, Government of India has advised State governments to set up a three-tier arrangement of health facilities exclusively for COVID 

ParliamentQuestion 

 ",1
"As on 19th September 2020, India is conducting COVID19 tests at a rate of 875 tests/million population per day. This is more than 6 times the WHO recommendations.

ParliamentQuestion 

 ",1
"As on 19th September, 2020, India is conducting COVID19 tests at a rate of 875 tests/million population per day. 

This is more than 6 times the WHO recommendation of 140 tests per day per million population.

ParliamentQuestion 

 ",1
